System_ID,Time_UTC,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa
01,2022-06-29T19:49:40.000Z,71379,285.7,48.009710,7.8601170,-0.96,22.96,8.8,67.4,1.796,19.196
01,2022-06-29T19:57:25.000Z,71845,271.1,48.013930,7.8612120,-1.44,22.14,8.9,69.6,1.192,18.823
01,2022-06-29T19:57:34.000Z,71854,271.2,48.013927,7.8612100,-1.44,22.14,9.0,69.6,1.211,18.842
01,2022-06-29T19:57:40.000Z,71860,271.1,48.013920,7.8612100,-1.44,22.14,9.1,69.7,1.230,18.861
01,2022-06-29T19:57:47.000Z,71867,271.1,48.013917,7.8612080,-1.44,22.14,9.1,69.7,1.230,18.861
01,2022-06-29T19:58:12.000Z,71891,271.6,48.013988,7.8613600,-1.38,22.14,8.8,69.7,1.215,18.861
01,2022-06-29T19:58:19.000Z,71898,272.5,48.014082,7.8615720,-1.38,22.14,8.7,69.6,1.196,18.842
01,2022-06-29T19:58:25.000Z,71905,275.0,48.014152,7.8617870,-1.48,22.04,8.6,69.5,1.042,18.688
01,2022-06-29T19:58:34.000Z,71913,278.6,48.014245,7.8620830,-1.58,21.94,8.7,69.6,0.946,18.591
01,2022-06-29T19:58:45.000Z,71925,282.9,48.014323,7.8624330,-1.58,21.94,9.0,69.9,1.021,18.666
01,2022-06-29T19:59:16.000Z,71956,289.3,48.014457,7.8635370,-1.64,21.83,9.2,70.3,1.016,18.663
01,2022-06-29T19:59:26.000Z,71965,290.1,48.014470,7.8639200,-1.74,21.73,9.3,70.4,0.919,18.566
01,2022-06-29T19:59:32.000Z,71972,291.1,48.014478,7.8641530,-1.74,21.73,9.4,70.4,0.938,18.585
01,2022-06-29T19:59:41.000Z,71980,292.0,48.014473,7.8644950,-1.74,21.73,9.5,70.5,0.956,18.603
01,2022-06-29T19:59:47.000Z,71987,292.7,48.014455,7.8647430,-1.74,21.73,9.5,70.6,0.975,18.622
01,2022-06-29T20:00:15.000Z,72015,296.1,48.014793,7.8651230,-1.81,21.63,9.2,70.5,0.797,18.488
01,2022-06-29T20:00:24.000Z,72024,297.1,48.015053,7.8649120,-1.81,21.63,9.2,70.5,0.797,18.488
01,2022-06-29T20:00:30.000Z,72030,296.8,48.015228,7.8647170,-1.91,21.53,9.0,70.3,0.628,18.319
01,2022-06-29T20:00:37.000Z,72037,296.8,48.015395,7.8644430,-2.01,21.43,9.3,70.6,0.587,18.278
01,2022-06-29T20:00:46.000Z,72046,298.4,48.015552,7.8640050,-2.11,21.32,8.9,70.3,0.384,18.074
01,2022-06-29T20:01:14.000Z,72074,301.3,48.015453,7.8625620,-1.75,21.63,8.3,69.9,0.608,18.322
01,2022-06-29T20:01:23.000Z,72083,302.2,48.015287,7.8621050,-1.65,21.73,7.8,69.5,0.611,18.325
01,2022-06-29T20:01:37.000Z,72097,301.0,48.015428,7.8614200,-1.55,21.83,7.8,69.5,0.725,18.439
01,2022-06-29T20:01:46.000Z,72106,295.9,48.015868,7.8614650,-1.55,21.83,8.1,69.7,0.800,18.514
01,2022-06-29T20:01:55.000Z,72114,290.7,48.016348,7.8616300,-1.55,21.83,8.1,69.7,0.800,18.514
01,2022-06-29T20:02:28.000Z,72148,287.0,48.018243,7.8620530,-1.38,21.94,7.9,69.7,0.916,18.629
01,2022-06-29T20:02:37.000Z,72157,283.1,48.018820,7.8619570,-1.28,22.04,7.8,69.6,1.013,18.726
01,2022-06-29T20:02:43.000Z,72163,282.1,48.019212,7.8619100,-1.28,22.04,7.7,69.6,0.994,18.707
01,2022-06-29T20:02:50.000Z,72170,280.0,48.019665,7.8619780,-1.18,22.14,7.4,69.3,1.034,18.747
01,2022-06-29T20:03:04.000Z,72184,280.7,48.020230,7.8623200,-1.01,22.25,7.2,69.3,1.160,18.863
01,2022-06-29T20:03:32.000Z,72211,286.7,48.019813,7.8631130,-1.01,22.25,7.1,69.1,1.122,18.825
01,2022-06-29T20:03:38.000Z,72217,285.8,48.019667,7.8631870,-0.81,22.45,7.0,69.0,1.336,19.040
01,2022-06-29T20:03:48.000Z,72228,285.5,48.019412,7.8632230,-0.81,22.45,6.8,68.9,1.298,19.001
01,2022-06-29T20:03:54.000Z,72233,287.4,48.019258,7.8632100,-0.81,22.45,6.8,68.9,1.298,19.001
01,2022-06-29T20:04:03.000Z,72243,287.6,48.019172,7.8632180,-0.76,22.45,6.7,69.1,1.329,19.059
01,2022-06-29T20:04:31.000Z,72270,283.7,48.020082,7.8630200,-0.65,22.55,6.0,68.4,1.252,18.982
01,2022-06-29T20:04:40.000Z,72280,283.7,48.020153,7.8634550,-0.65,22.55,6.0,68.4,1.252,18.982
01,2022-06-29T20:04:49.000Z,72289,283.6,48.020120,7.8637800,-0.65,22.55,6.0,68.3,1.233,18.963
01,2022-06-29T20:04:58.000Z,72298,279.9,48.020280,7.8639820,-0.65,22.55,6.4,68.7,1.349,19.080
01,2022-06-29T20:05:07.000Z,72306,278.8,48.020653,7.8639930,-0.72,22.45,6.6,69.2,1.326,19.078
01,2022-06-29T20:05:40.000Z,72340,271.8,48.021682,7.8646430,-0.62,22.55,6.7,69.3,1.483,19.235
01,2022-06-29T20:05:47.000Z,72347,271.3,48.021987,7.8645970,-1.03,22.14,7.1,69.7,1.109,18.861
01,2022-06-29T20:05:53.000Z,72352,272.3,48.022220,7.8646270,-1.13,22.04,7.2,69.8,1.011,18.763
01,2022-06-29T20:06:02.000Z,72362,269.6,48.022505,7.8645330,-1.17,21.94,6.8,69.6,0.836,18.591
01,2022-06-29T20:06:11.000Z,72371,265.6,48.022847,7.8642500,-1.17,21.94,6.7,69.5,0.817,18.573
01,2022-06-29T20:06:39.000Z,72399,259.9,48.023237,7.8629900,-0.96,22.14,6.4,69.2,0.973,18.728
01,2022-06-29T20:06:48.000Z,72408,259.4,48.023500,7.8631270,-0.96,22.14,6.2,69.1,0.935,18.690
01,2022-06-29T20:06:57.000Z,72417,259.3,48.023803,7.8632300,-0.96,22.14,6.2,69.0,0.916,18.671
01,2022-06-29T20:07:06.000Z,72425,260.7,48.024103,7.8632270,-0.90,22.14,5.9,69.0,0.908,18.671
01,2022-06-29T20:07:15.000Z,72434,263.0,48.024427,7.8632450,-0.80,22.25,5.9,69.0,1.024,18.787
01,2022-06-29T20:07:48.000Z,72468,264.5,48.025637,7.8637970,-0.70,22.35,5.4,68.5,1.005,18.769
01,2022-06-29T20:07:57.000Z,72477,266.2,48.025975,7.8639750,-0.60,22.45,5.3,68.4,1.102,18.865
01,2022-06-29T20:08:06.000Z,72485,269.2,48.026300,7.8641720,-0.55,22.45,4.9,68.1,1.027,18.788
01,2022-06-29T20:08:15.000Z,72495,271.7,48.026625,7.8643270,-0.55,22.45,5.1,68.3,1.084,18.846
01,2022-06-29T20:08:29.000Z,72508,272.3,48.027162,7.8644870,-0.66,22.35,5.1,68.3,0.969,18.730
01,2022-06-29T20:08:57.000Z,72536,268.6,48.028310,7.8650720,-0.96,22.04,5.6,68.9,0.756,18.518
01,2022-06-29T20:09:11.000Z,72551,267.5,48.028872,7.8655830,-0.92,22.04,5.6,69.0,0.780,18.556
01,2022-06-29T20:09:20.000Z,72559,266.5,48.029187,7.8658750,-0.92,22.04,5.6,69.1,0.799,18.575
01,2022-06-29T20:09:26.000Z,72566,266.8,48.029430,7.8660470,-1.03,21.94,6.0,69.4,0.778,18.554
01,2022-06-29T20:09:33.000Z,72573,265.6,48.029708,7.8662250,-1.13,21.83,6.2,69.7,0.719,18.495
01,2022-06-29T20:09:58.000Z,72597,264.5,48.030510,7.8668700,-1.23,21.73,6.1,69.5,0.568,18.344
01,2022-06-29T20:10:05.000Z,72604,265.3,48.030483,7.8671900,-1.30,21.63,5.8,69.3,0.410,18.175
01,2022-06-29T20:10:13.000Z,72612,266.2,48.030428,7.8675850,-1.41,21.53,5.7,69.2,0.260,18.026
01,2022-06-29T20:10:23.000Z,72623,264.1,48.030420,7.8680900,-1.41,21.53,5.9,69.4,0.315,18.081
01,2022-06-29T20:10:32.000Z,72632,261.2,48.030557,7.8685870,-1.61,21.32,6.1,69.6,0.128,17.894
01,2022-06-29T20:11:10.000Z,72670,258.6,48.031337,7.8712770,-1.88,21.02,6.9,70.7,0.037,17.829
01,2022-06-29T20:11:19.000Z,72678,256.3,48.031582,7.8717150,-1.78,21.12,6.8,70.5,0.113,17.904
01,2022-06-29T20:11:33.000Z,72692,257.3,48.032027,7.8722900,-1.67,21.22,6.6,70.4,0.189,17.980
01,2022-06-29T20:11:52.000Z,72712,259.1,48.032628,7.8730730,-1.57,21.32,6.6,70.4,0.301,18.092
01,2022-06-29T20:12:01.000Z,72721,259.7,48.032897,7.8734780,-1.72,21.12,6.4,70.4,0.085,17.869
01,2022-06-29T20:12:29.000Z,72749,258.9,48.033343,7.8749300,-1.72,21.12,6.4,70.3,0.067,17.851
01,2022-06-29T20:12:38.000Z,72758,258.8,48.033408,7.8753870,-1.62,21.22,6.4,70.4,0.196,17.980
01,2022-06-29T20:12:52.000Z,72772,259.3,48.033507,7.8760920,-1.62,21.22,6.4,70.3,0.178,17.962
01,2022-06-29T20:13:01.000Z,72781,259.7,48.033572,7.8765920,-1.57,21.22,6.2,70.3,0.183,17.962
01,2022-06-29T20:13:10.000Z,72789,260.1,48.033615,7.8770530,-1.57,21.22,6.3,70.4,0.201,17.980
01,2022-06-29T20:13:43.000Z,72823,257.7,48.034033,7.8786020,-1.68,21.12,6.3,70.4,0.090,17.869
01,2022-06-29T20:13:52.000Z,72832,258.0,48.034163,7.8790620,-1.78,21.02,6.2,70.3,-0.039,17.740
01,2022-06-29T20:14:03.000Z,72842,259.6,48.034298,7.8795830,-1.75,21.02,6.0,70.3,-0.065,17.740
01,2022-06-29T20:14:10.000Z,72849,260.2,48.034383,7.8799270,-1.65,21.12,6.1,70.4,0.064,17.869
01,2022-06-29T20:14:24.000Z,72863,261.1,48.034593,7.8805550,-1.65,21.12,5.9,70.2,0.028,17.833
01,2022-06-29T20:14:57.000Z,72897,263.8,48.035490,7.8813500,-1.65,21.12,5.9,70.2,0.028,17.833
01,2022-06-29T20:15:03.000Z,72903,265.6,48.035675,7.8813930,-1.50,21.22,5.7,70.1,0.123,17.909
01,2022-06-29T20:15:10.000Z,72910,266.5,48.035840,7.8813300,-1.60,21.12,5.7,70.1,0.012,17.797
01,2022-06-29T20:15:19.000Z,72919,266.7,48.035880,7.8809580,-1.60,21.12,5.9,70.3,0.065,17.851
01,2022-06-29T20:15:28.000Z,72928,267.8,48.035885,7.8805130,-1.71,21.02,6.0,70.4,-0.028,17.758
01,2022-06-29T20:15:56.000Z,72956,268.7,48.035950,7.8790620,-1.91,20.81,6.0,70.4,-0.248,17.538
01,2022-06-29T20:16:08.000Z,72967,265.7,48.036032,7.8782900,-1.87,20.81,5.9,70.5,-0.233,17.555
01,2022-06-29T20:16:14.000Z,72974,264.8,48.036073,7.8778820,-1.87,20.81,5.9,70.5,-0.233,17.555
01,2022-06-29T20:16:25.000Z,72985,263.2,48.036162,7.8771020,-1.87,20.81,5.9,70.5,-0.233,17.555
01,2022-06-29T20:16:32.000Z,72992,261.8,48.036298,7.8766680,-1.87,20.81,5.8,70.4,-0.250,17.538
01,2022-06-29T20:17:00.000Z,73019,262.2,48.036950,7.8755020,-1.87,20.81,5.8,70.4,-0.250,17.538
01,2022-06-29T20:17:06.000Z,73026,263.1,48.037073,7.8752250,-1.73,20.91,5.5,70.3,-0.189,17.612
01,2022-06-29T20:17:13.000Z,73033,262.2,48.037203,7.8747470,-1.63,21.02,5.3,70.0,-0.132,17.669
01,2022-06-29T20:17:22.000Z,73041,261.5,48.037398,7.8739420,-1.52,21.12,5.2,70.0,-0.039,17.762
01,2022-06-29T20:17:31.000Z,73051,262.4,48.037618,7.8731120,-1.42,21.22,5.2,69.9,0.072,17.873
01,2022-06-29T20:17:59.000Z,73078,257.1,48.037685,7.8715870,-1.42,21.22,5.1,69.9,0.054,17.855
01,2022-06-29T20:18:06.000Z,73085,255.1,48.037458,7.8712630,-1.28,21.32,4.9,69.8,0.154,17.948
01,2022-06-29T20:18:12.000Z,73092,252.6,48.037157,7.8710980,-1.17,21.43,4.9,69.8,0.266,18.060
01,2022-06-29T20:18:21.000Z,73100,248.1,48.036645,7.8709280,-1.17,21.43,4.9,69.8,0.266,18.060
01,2022-06-29T20:18:27.000Z,73107,246.4,48.036277,7.8707450,-1.17,21.43,5.0,69.9,0.302,18.096
01,2022-06-29T20:18:55.000Z,73135,246.8,48.036250,7.8707650,-1.17,21.43,4.9,69.9,0.284,18.078
01,2022-06-29T20:19:01.000Z,73141,247.7,48.036488,7.8709170,-1.04,21.53,4.7,69.8,0.354,18.172
01,2022-06-29T20:19:08.000Z,73148,248.2,48.036770,7.8710430,-1.14,21.43,4.5,69.6,0.205,18.024
01,2022-06-29T20:19:17.000Z,73157,250.2,48.037100,7.8711700,-1.14,21.43,4.6,69.7,0.223,18.042
01,2022-06-29T20:19:26.000Z,73166,252.3,48.037413,7.8713020,-1.14,21.43,4.5,69.6,0.205,18.024
01,2022-06-29T20:19:51.000Z,73190,253.9,48.037970,7.8716000,-1.14,21.43,4.7,69.8,0.242,18.060
01,2022-06-29T20:19:58.000Z,73197,253.6,48.038200,7.8716870,-1.14,21.43,4.6,69.7,0.223,18.042
01,2022-06-29T20:20:07.000Z,73207,252.0,48.038480,7.8718830,-1.00,21.53,4.4,69.6,0.336,18.136
01,2022-06-29T20:20:16.000Z,73216,254.3,48.038193,7.8720420,-1.00,21.53,4.4,69.6,0.318,18.118
01,2022-06-29T20:20:25.000Z,73225,256.8,48.037885,7.8721750,-1.00,21.53,4.4,69.6,0.318,18.118
01,2022-06-29T20:20:50.000Z,73249,258.9,48.038402,7.8717950,-1.00,21.53,4.3,69.5,0.300,18.099
01,2022-06-29T20:20:57.000Z,73256,257.9,48.038680,7.8715580,-1.00,21.53,4.1,69.3,0.263,18.063
01,2022-06-29T20:21:03.000Z,73263,256.6,48.038933,7.8712450,-0.45,22.04,3.5,68.9,0.716,18.518
01,2022-06-29T20:21:25.000Z,73285,252.5,48.040002,7.8699170,-0.25,22.25,3.3,68.7,0.908,18.710
01,2022-06-29T20:21:34.000Z,73293,251.0,48.040505,7.8695620,-0.14,22.35,3.5,68.8,1.063,18.865
01,2022-06-29T20:22:02.000Z,73322,248.4,48.041402,7.8688720,-0.09,22.35,3.6,69.1,1.155,18.942
01,2022-06-29T20:22:11.000Z,73330,249.3,48.041147,7.8686480,-0.19,22.25,3.7,69.3,1.076,18.863
01,2022-06-29T20:22:20.000Z,73339,248.5,48.040877,7.8682930,-0.19,22.25,3.5,69.0,1.000,18.787
01,2022-06-29T20:22:34.000Z,73353,250.6,48.040442,7.8678070,-0.09,22.35,3.0,68.6,1.001,18.788
01,2022-06-29T20:22:43.000Z,73363,251.3,48.040168,7.8674980,0.01,22.45,3.0,68.5,1.117,18.904
01,2022-06-29T20:23:16.000Z,73396,250.0,48.038940,7.8668730,0.14,22.55,2.4,68.0,1.086,18.885
01,2022-06-29T20:23:25.000Z,73404,249.3,48.038498,7.8667370,0.14,22.55,2.5,68.2,1.125,18.924
01,2022-06-29T20:23:34.000Z,73413,246.6,48.037995,7.8665270,0.14,22.55,2.6,68.2,1.144,18.943
01,2022-06-29T20:23:43.000Z,73423,244.1,48.037442,7.8662880,0.04,22.45,2.8,68.5,1.086,18.885
01,2022-06-29T20:23:52.000Z,73432,242.7,48.037033,7.8661030,0.04,22.45,3.0,68.7,1.144,18.943
01,2022-06-29T20:24:18.000Z,73457,241.5,48.037267,7.8647630,-0.06,22.35,3.0,68.8,1.042,18.865
01,2022-06-29T20:24:24.000Z,73463,241.8,48.037333,7.8646170,-0.36,22.04,3.3,69.1,0.771,18.594
01,2022-06-29T20:24:35.000Z,73475,241.7,48.037332,7.8646080,-0.46,21.94,3.4,69.2,0.656,18.479
01,2022-06-29T20:24:42.000Z,73482,241.7,48.037333,7.8646080,-0.46,21.94,3.5,69.3,0.694,18.516
01,2022-06-29T20:24:51.000Z,73491,241.7,48.037333,7.8646080,-0.36,22.04,3.6,69.4,0.827,18.650
01,2022-06-29T20:25:19.000Z,73519,241.6,48.037333,7.8646080,-0.34,22.04,3.8,69.6,0.920,18.726
01,2022-06-29T20:25:28.000Z,73528,241.6,48.037333,7.8646080,-0.44,21.94,3.6,69.4,0.748,18.554
01,2022-06-29T20:25:37.000Z,73537,241.6,48.037333,7.8646080,-0.34,22.04,3.4,69.2,0.806,18.612
01,2022-06-29T20:25:51.000Z,73551,241.1,48.037163,7.8642580,-0.34,22.04,3.5,69.3,0.825,18.631
01,2022-06-29T20:26:05.000Z,73565,241.3,48.036723,7.8640900,-0.42,21.94,3.2,69.2,0.672,18.479
01,2022-06-29T20:26:33.000Z,73593,240.2,48.035838,7.8638950,-0.42,21.94,3.3,69.2,0.691,18.498
01,2022-06-29T20:26:42.000Z,73602,240.4,48.035537,7.8638070,-0.52,21.83,3.6,69.5,0.651,18.458
01,2022-06-29T20:26:51.000Z,73611,240.1,48.035225,7.8636970,-0.62,21.73,3.8,69.7,0.593,18.399
01,2022-06-29T20:27:00.000Z,73619,240.4,48.034928,7.8635780,-0.62,21.73,3.7,69.6,0.556,18.362
01,2022-06-29T20:27:09.000Z,73628,240.2,48.034755,7.8634980,-0.60,21.73,3.6,69.6,0.563,18.362
01,2022-06-29T20:27:37.000Z,73656,240.5,48.034655,7.8634420,-0.70,21.63,3.6,69.6,0.449,18.249
01,2022-06-29T20:27:46.000Z,73665,240.6,48.034315,7.8632400,-0.70,21.63,3.8,69.8,0.486,18.285
01,2022-06-29T20:27:55.000Z,73675,240.7,48.033948,7.8631050,-0.70,21.63,3.9,69.9,0.523,18.322
01,2022-06-29T20:28:04.000Z,73684,240.1,48.033585,7.8629920,-0.78,21.53,3.7,69.9,0.391,18.209
01,2022-06-29T20:28:13.000Z,73693,239.8,48.033218,7.8629320,-0.78,21.53,4.1,70.3,0.482,18.300
01,2022-06-29T20:28:41.000Z,73721,241.5,48.032092,7.8628850,-1.29,21.02,4.5,70.7,0.011,17.829
01,2022-06-29T20:28:50.000Z,73730,241.7,48.031725,7.8629520,-1.39,20.91,4.5,70.7,-0.100,17.718
01,2022-06-29T20:28:59.000Z,73738,242.1,48.031370,7.8629720,-1.50,20.81,4.5,70.7,-0.210,17.608
01,2022-06-29T20:29:10.000Z,73750,242.6,48.030947,7.8627900,-1.57,20.71,4.4,70.7,-0.320,17.498
01,2022-06-29T20:29:22.000Z,73761,242.4,48.030522,7.8624200,-1.57,20.71,4.4,70.7,-0.320,17.498
01,2022-06-29T20:29:50.000Z,73790,242.9,48.029598,7.8615220,-1.27,21.02,4.4,70.7,0.010,17.829
01,2022-06-29T20:30:02.000Z,73802,243.4,48.029177,7.8611580,-1.22,21.02,4.3,70.7,0.036,17.829
01,2022-06-29T20:30:08.000Z,73808,243.5,48.028957,7.8609970,-1.12,21.12,4.3,70.7,0.148,17.940
01,2022-06-29T20:30:17.000Z,73817,243.6,48.028643,7.8607950,-1.12,21.12,4.3,70.7,0.148,17.940
01,2022-06-29T20:30:26.000Z,73826,243.8,48.028358,7.8605970,-0.92,21.32,4.3,70.6,0.372,18.165
01,2022-06-29T20:31:04.000Z,73864,241.3,48.027392,7.8600220,-0.89,21.32,4.2,70.6,0.387,18.165
01,2022-06-29T20:31:10.000Z,73870,241.7,48.027423,7.8600650,-0.89,21.32,4.2,70.6,0.387,18.165
01,2022-06-29T20:31:17.000Z,73877,243.0,48.027730,7.8600050,-0.89,21.32,4.2,70.6,0.387,18.165
01,2022-06-29T20:31:26.000Z,73886,243.4,48.028062,7.8601480,-0.89,21.32,4.2,70.6,0.387,18.165
01,2022-06-29T20:31:35.000Z,73894,244.3,48.028220,7.8598870,-0.89,21.32,4.2,70.6,0.387,18.165
01,2022-06-29T20:32:03.000Z,73923,245.0,48.028073,7.8586780,-0.54,21.63,3.7,70.3,0.644,18.433
01,2022-06-29T20:32:12.000Z,73931,244.4,48.027747,7.8584750,-0.54,21.63,3.6,70.2,0.607,18.396
01,2022-06-29T20:32:21.000Z,73941,244.2,48.027400,7.8582520,-0.44,21.73,3.4,70.0,0.666,18.455
01,2022-06-29T20:32:30.000Z,73950,245.2,48.027120,7.8580280,-0.34,21.83,2.7,69.3,0.613,18.402
01,2022-06-29T20:32:38.000Z,73958,245.6,48.026920,7.8580650,-0.23,21.94,2.6,69.2,0.690,18.479
01,2022-06-29T20:33:07.000Z,73987,244.4,48.026822,7.8593670,-0.18,21.94,2.4,69.2,0.705,18.479
01,2022-06-29T20:33:13.000Z,73993,244.8,48.026758,7.8592130,-0.08,22.04,3.0,69.8,0.989,18.763
01,2022-06-29T20:33:20.000Z,73999,244.0,48.026710,7.8589830,-0.08,22.04,2.7,69.4,0.895,18.669
01,2022-06-29T20:33:29.000Z,74009,244.2,48.026640,7.8587500,-0.08,22.04,2.3,69.1,0.801,18.575
